ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,0,1,6,trans,-7.5,360.0,360.0,0.0,0.0,-26.8,11.4,-7.0,15,1.015,1.015,-2.055
50,1,0,6,trans,2.2,360.0,360.0,0.0,0.0,-25.4,15.1,-1.3,16,0.237,0.237,-1.312
50,2,1,6,trans,11.1,360.0,360.0,0.0,0.0,-18.5,16.5,21.4,19,0.934,0.934,-1.978
50,3,0,6,trans,-7.0,360.0,360.0,0.0,0.0,-27.0,20.2,31.3,19,0.159,0.159,-1.238
50,4,1,6,trans,2.1,360.0,360.0,0.0,0.0,-14.5,20.0,30.7,19,0.701,0.701,-1.755
50,5,0,6,trans,1.5,360.0,360.0,0.0,0.0,-13.3,20.4,26.2,19,0.186,0.186,-1.264
50,6,1,6,trans,8.2,360.0,360.0,0.0,0.0,-30.5,14.4,-4.8,19,0.361,0.361,-1.431
50,7,0,6,trans,4.2,360.0,360.0,0.0,0.0,-24.7,23.7,43.8,19,0.159,0.159,-1.238
50,8,1,6,trans,10.1,360.0,360.0,0.0,0.0,-24.8,17.7,22.6,19,0.561,0.561,-1.621
50,9,0,6,trans,4.4,360.0,360.0,-25.2,0.0,-12.8,28.4,55.5,19,0.211,0.211,-1.288
50,10,1,6,trans,-2.4,360.0,360.0,0.0,0.0,-19.6,17.7,15.4,19,0.48,0.48,-1.545
50,11,0,6,trans,8.8,360.0,360.0,-19.5,0.0,-17.2,17.6,20.7,19,0.662,0.662,-1.718
50,12,1,6,trans,-3.0,360.0,360.0,-26.0,0.0,-14.7,24.1,31.4,19,0.14,0.14,-1.22
50,13,0,6,trans,17.5,360.0,360.0,0.0,0.0,-31.8,14.1,-2.2,19,1.163,1.163,-2.196
50,14,1,6,trans,3.1,360.0,360.0,-25.2,0.0,-26.8,16.2,12.5,19,0.407,0.407,-1.475
50,15,0,6,trans,5.0,360.0,360.0,-16.0,0.0,-20.8,20.3,25.7,19,0.924,0.924,-1.968
50,16,1,6,trans,9.0,360.0,360.0,-12.2,0.0,-26.3,15.5,14.3,19,0.407,0.407,-1.475
50,17,0,6,trans,-1.4,360.0,360.0,-28.5,0.0,-22.4,20.5,31.1,19,0.37,0.37,-1.44
50,18,1,6,trans,12.8,360.0,360.0,0.0,0.0,-18.3,18.9,21.0,19,0.374,0.374,-1.443
50,19,0,6,trans,3.6,360.0,360.0,-23.6,0.0,-30.4,15.3,-0.6,19,0.715,0.715,-1.769
50,20,1,7,peak,7.3,360.0,360.0,0.0,0.0,-19.3,17.4,10.0,19,0.573,0.573,-1.634
50,21,0,7,peak,14.7,360.0,360.0,-16.9,0.0,-16.8,18.3,12.3,19,1.321,1.321,-2.348
50,22,1,7,peak,-3.8,360.0,360.0,-13.1,1.5,-17.5,24.3,24.3,19,0.42,0.42,-1.488
50,23,0,7,peak,-12.5,360.0,360.0,-14.7,0.0,-28.5,14.9,4.3,19,0.951,0.951,-1.994
50,24,1,7,peak,2.5,360.0,360.0,-21.7,7.1,-24.4,18.4,28.3,19,0.454,0.454,-1.52
50,25,0,7,peak,4.3,360.0,360.0,-24.0,0.0,-19.1,27.4,36.8,19,0.715,0.715,-1.769
50,26,1,7,peak,10.3,360.0,360.0,-24.3,4.5,-19.1,12.5,7.0,19,0.794,0.794,-1.844
50,27,0,7,peak,14.5,360.0,360.0,-24.9,0.0,-22.8,26.7,42.8,19,1.269,1.269,-2.297
