ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,0,1,6,trans,6.7,367.0,367.0,0.0,0.0,-28.0,27.2,46.7,14,0.0,0.0,-1.6
50,1,0,6,trans,-0.2,360.0,360.0,0.0,0.0,15.0,42.9,59.3,16,0.0,0.0,-1.6
50,2,1,6,trans,24.5,384.0,384.0,0.0,0.0,-16.3,35.6,40.0,19,0.0,0.0,-1.6
50,3,0,6,trans,-11.2,349.0,349.0,0.0,0.0,-20.0,24.6,25.8,19,0.0,0.0,-1.6
50,4,1,6,trans,-41.9,318.0,318.0,0.0,0.0,-5.3,40.7,58.4,19,0.0,0.0,-1.6
50,5,0,6,trans,-21.0,339.0,339.0,0.0,0.0,-7.8,38.0,47.1,19,0.0,0.0,-1.6
50,6,1,6,trans,-20.4,340.0,340.0,0.0,0.0,-20.5,18.0,11.6,19,0.0,0.0,-1.6
50,7,0,6,trans,17.3,377.0,377.0,0.0,0.0,24.6,42.3,59.6,19,0.0,0.0,-1.6
50,8,1,6,trans,15.4,375.0,375.0,0.0,0.0,-32.1,27.5,32.7,19,0.0,0.0,-1.6
50,9,0,6,trans,37.4,397.0,397.0,0.0,0.0,-21.5,24.7,28.5,19,0.0,0.0,-1.6
50,10,1,6,trans,31.3,391.0,391.0,0.0,0.0,-26.0,32.1,36.4,19,0.0,0.0,-1.6
50,11,0,6,trans,-43.4,317.0,317.0,-25.2,0.0,-19.2,34.9,47.9,19,0.0,0.0,-1.6
50,12,1,6,trans,-41.2,319.0,319.0,0.0,0.0,-1.7,39.4,59.4,19,0.0,0.0,-1.6
50,13,0,6,trans,-40.3,320.0,320.0,-13.1,0.0,-14.0,35.0,51.0,19,0.0,0.0,-1.6
50,14,1,6,trans,-24.6,335.0,335.0,-2.4,19.2,-4.7,40.7,57.1,19,0.0,0.0,-1.6
50,15,0,6,trans,65.7,426.0,426.0,-13.4,7.8,-1.9,30.5,38.6,19,0.0,0.0,-1.6
50,16,1,6,trans,6.4,366.0,366.0,16.8,0.0,-29.3,29.1,46.1,19,0.0,0.0,-1.6
50,17,0,6,trans,-11.1,349.0,349.0,-21.2,0.0,25.5,47.4,59.9,19,0.0,0.0,-1.6
50,18,1,6,trans,17.7,378.0,378.0,-5.8,0.0,-13.8,31.7,39.0,19,0.0,0.0,-1.6
50,19,0,6,trans,-47.1,313.0,313.0,-27.3,1.7,-19.5,30.1,43.9,19,0.0,0.0,-1.6
50,20,1,7,peak,25.5,385.0,385.0,-20.0,0.0,-4.8,26.7,55.1,19,0.0,0.0,-1.6
50,21,0,7,peak,2.3,362.0,362.0,-25.6,0.0,-18.3,33.5,52.8,19,0.0,0.0,-1.6
50,22,1,7,peak,-13.8,346.0,346.0,0.0,0.0,-32.1,25.1,34.0,19,0.0,0.0,-1.6
50,23,0,7,peak,-9.3,351.0,351.0,-1.4,0.0,-26.6,35.8,49.9,19,0.0,0.0,-1.6
50,24,1,7,peak,-10.0,350.0,350.0,3.5,21.0,-0.4,45.4,59.9,19,0.0,0.0,-1.6
50,25,0,7,peak,49.1,409.0,409.0,-4.8,0.0,-11.5,45.9,57.6,19,0.0,0.0,-1.6
50,26,1,7,peak,23.7,384.0,384.0,-11.1,7.5,-15.6,25.8,43.5,19,0.0,0.0,-1.6
50,27,0,7,peak,-14.3,346.0,346.0,-25.8,0.0,-28.6,29.9,24.3,19,0.0,0.0,-1.6
50,28,1,7,peak,100.2,460.0,460.0,-8.0,7.4,-21.6,32.1,42.2,19,0.0,0.0,-1.6
50,29,0,7,peak,-14.2,346.0,346.0,-12.0,0.0,23.5,47.6,59.9,19,0.0,0.0,-1.6
50,30,1,7,peak,2.6,363.0,363.0,-0.5,0.0,11.2,44.5,59.2,19,0.0,0.0,-1.6
50,31,0,7,peak,32.8,393.0,393.0,-6.5,0.0,-25.4,22.4,19.1,19,0.0,0.0,-1.6
50,32,1,7,peak,26.1,386.0,386.0,-19.2,0.0,-19.5,30.7,41.6,19,0.0,0.0,-1.6
50,33,0,7,peak,-15.2,345.0,345.0,-29.5,0.0,-36.5,29.4,50.6,19,0.0,0.0,-1.6
50,34,1,7,peak,7.8,368.0,368.0,2.8,21.4,-10.6,32.0,51.0,19,0.0,0.0,-1.6
50,35,0,7,peak,-9.4,351.0,351.0,0.0,0.0,-34.2,28.6,47.4,19,0.0,0.0,-1.6
50,36,1,7,peak,-19.9,340.0,340.0,-0.3,24.4,-4.3,41.6,57.1,19,0.0,0.0,-1.6
50,37,0,7,peak,-1.9,358.0,358.0,-10.1,7.2,-14.2,34.0,58.7,19,0.0,0.0,-1.6
50,38,1,7,peak,-39.9,320.0,320.0,-24.7,0.0,-15.9,28.9,31.4,19,0.0,0.0,-1.6
50,39,0,7,peak,26.9,387.0,387.0,-11.2,8.3,-14.9,32.7,56.6,19,0.0,0.0,-1.6
50,40,1,8,peak,58.6,419.0,419.0,-18.7,10.5,3.3,52.0,59.5,19,0.0,0.0,-1.6
50,41,0,8,peak,11.2,371.0,371.0,-19.5,0.0,-20.8,33.3,59.2,19,0.0,0.0,-1.6
50,42,1,8,peak,59.0,419.0,419.0,-28.0,1.2,-20.1,31.0,52.4,19,0.0,0.0,-1.6
50,43,0,8,peak,-30.0,330.0,330.0,-21.0,0.0,-7.1,27.2,40.5,19,0.0,0.0,-1.6
50,44,1,8,peak,-45.7,314.0,314.0,-26.8,0.0,-5.1,33.2,43.4,19,0.0,0.0,-1.6
50,45,0,8,peak,-7.4,353.0,353.0,7.9,0.0,-10.5,31.4,44.0,19,0.0,0.0,-1.6
50,46,1,8,peak,7.1,367.0,367.0,-6.1,26.4,28.2,44.0,59.9,19,0.0,0.0,-1.6
50,47,0,8,peak,-2.9,357.0,357.0,0.0,0.0,-16.5,28.4,30.1,19,0.0,0.0,-1.6
50,48,1,8,peak,-32.5,327.0,327.0,-32.6,0.0,-21.2,21.8,18.0,19,0.0,0.0,-1.6
