ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,0,1,6,trans,-1.5,360.0,360.0,0.0,0.0,-19.9,17.5,16.7,14,0.208,0.208,-1.843
50,1,0,6,trans,2.8,360.0,360.0,0.0,0.0,-28.4,16.8,6.9,17,0.025,0.025,-1.727
50,2,1,6,trans,16.4,360.0,360.0,0.0,0.0,-24.7,18.5,6.7,19,0.201,0.201,-1.839
50,3,0,6,trans,-9.5,360.0,360.0,0.0,0.0,-20.3,14.5,10.6,19,0.013,0.013,-1.719
50,4,1,6,trans,1.1,360.0,360.0,0.0,0.0,-21.8,15.4,8.4,19,0.104,0.104,-1.777
50,5,0,6,trans,-6.0,360.0,360.0,0.0,0.0,-8.5,19.3,31.1,19,0.074,0.074,-1.758
50,6,1,6,trans,-0.1,360.0,360.0,0.0,0.0,-15.7,14.8,11.6,19,0.006,0.006,-1.715
50,7,0,6,trans,12.9,360.0,360.0,0.0,0.0,-36.3,17.2,-8.2,19,0.136,0.136,-1.798
50,8,1,6,trans,-3.7,360.0,360.0,0.0,0.0,-27.9,15.0,4.0,19,0.006,0.006,-1.715
50,9,0,6,trans,2.3,360.0,360.0,-18.2,0.0,-14.3,13.1,11.6,19,0.075,0.075,-1.759
50,10,1,6,trans,1.2,360.0,360.0,0.0,0.0,-13.9,17.8,29.6,19,0.013,0.013,-1.719
50,11,0,6,trans,-11.6,360.0,360.0,0.0,0.0,-24.6,22.0,30.4,19,0.043,0.043,-1.738
50,12,1,6,trans,-1.0,360.0,360.0,0.0,0.0,-20.0,23.1,21.2,19,0.032,0.032,-1.731
50,13,0,6,trans,5.5,360.0,360.0,-21.9,0.9,-34.2,12.7,-10.3,19,0.055,0.055,-1.746
50,14,1,6,trans,4.8,360.0,360.0,-24.0,5.0,-25.9,21.5,24.4,19,0.052,0.052,-1.744
50,15,0,6,trans,9.7,360.0,360.0,-18.0,3.1,-10.2,22.6,37.9,19,0.081,0.081,-1.762
50,16,1,6,trans,8.3,360.0,360.0,-13.5,5.5,-24.2,14.9,6.6,19,0.078,0.078,-1.76
