seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,shared_ppo_loss
301,interval_only,supported_native_episode_loop,-3065.801,6.321,0.5195,-7.359999999999999,66.0,0.7480916030534351,347.15645218005847,12.910316577262098,-34.43893129770992,14.88563564232969,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3258.271447753906
311,interval_only,supported_native_episode_loop,-13102.942,5.543,0.5485,-6.640000000000001,66.0,0.7480916030534351,346.57637223299525,10.808482379968723,-39.603053435114504,15.582177815879726,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80882.96618652344
321,interval_only,supported_native_episode_loop,-2834.073,4.792,0.5859,-5.9638,66.0,0.7480916030534351,331.0907001039151,4.650877108475851,-44.50381679389313,4.277357473815105,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47475.86353759766
331,interval_only,supported_native_episode_loop,-3807.758,5.667,0.4203,-6.5076,66.0,0.7480916030534351,343.89845231977733,6.764156573471823,-44.19083969465649,5.139451516488187,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.1403221130371
341,interval_only,supported_native_episode_loop,-17455.41,14.918,0.5155,-15.949,66.0,0.7480916030534351,329.24539121986953,4.910453725115944,-44.538167938931295,4.160482172865041,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15822.397619628906
351,interval_only,supported_native_episode_loop,-16912.506,5.247,0.4707,-6.1884,66.0,0.7480916030534351,340.43839673641077,6.003167162696262,-44.30534351145038,4.750079356140639,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4205.492901611328
361,interval_only,supported_native_episode_loop,-3024.825,5.679,0.3388,-6.3566,66.0,0.7480916030534351,334.68928714320253,4.60989385336234,-44.469465648854964,4.372561796136647,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.7835144042969
371,interval_only,supported_native_episode_loop,-2620.089,8.455,0.3905,-9.236,66.0,0.7480916030534351,345.5290591322815,6.10818796500646,-44.25190839694657,4.982172050697761,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4697.726427459716
381,interval_only,supported_native_episode_loop,-19745.804,30.258,0.605,-31.468,66.0,0.7480916030534351,343.4254576376073,8.471993995773094,-44.26335877862596,4.6744507144652765,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103340.421484375
391,interval_only,supported_native_episode_loop,-14607.586,5.777,0.6161,-7.0092,66.0,0.7480916030534351,337.1279697521725,11.709158045000505,-43.95038167938932,5.318968993332332,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.102310180664
401,interval_only,supported_native_episode_loop,-2754.551,5.077,0.3706,-5.8182,66.0,0.7480916030534351,345.6708123907068,5.325494002055849,-44.23664122137404,4.64352468961172,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47096.281909179685
411,interval_only,supported_native_episode_loop,-20649.724,16.569,0.5165,-17.602,66.0,0.7480916030534351,338.2202395198,8.440823688818112,-44.47709923664122,4.3682418229466045,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52974.818603515625
421,interval_only,supported_native_episode_loop,-2844.59,4.172,0.5253,-5.2226,66.0,0.7480916030534351,342.3742865893677,7.903812660658103,-44.274809160305345,4.851305695203409,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.655642700195
431,interval_only,supported_native_episode_loop,-9106.576,5.04,0.4311,-5.9022,66.0,0.7480916030534351,339.5258826712843,9.699268743482872,-44.50381679389313,4.240614325727498,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19080.38410644531
441,interval_only,supported_native_episode_loop,-19724.943,40.103,0.2776,-40.6582,66.0,0.7480916030534351,343.4237148128393,9.03064989669402,-44.36259541984733,4.662892917817485,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47359.596435546875
451,interval_only,supported_native_episode_loop,-2704.577,4.44,0.4856,-5.4112,66.0,0.7480916030534351,346.8749451432709,4.364217517095395,-44.19465648854962,5.25570301624597,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32336.160388183594
461,interval_only,supported_native_episode_loop,-19093.921,6.143,0.3428,-6.8286,66.0,0.7480916030534351,350.0373791874972,6.445714676179932,-44.416030534351144,4.493274308823671,0.5384615384615384,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13859.344262695313
471,interval_only,supported_native_episode_loop,-19841.365,9.301,0.4813,-10.2636,66.0,0.7480916030534351,337.764455010175,6.946568033790847,-44.270992366412216,4.901222601012377,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.537322998047
481,interval_only,supported_native_episode_loop,-3102.591,5.214,0.4491,-6.1122000000000005,66.0,0.7480916030534351,341.16953292031025,6.919706041153595,-44.20992366412214,4.915877919493491,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11339.796096801758
491,interval_only,supported_native_episode_loop,-14474.477,5.186,0.57,-6.326,66.0,0.7480916030534351,338.0536445509538,5.363466777280714,-44.267175572519086,4.979843995657164,0.6923076923076924,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4692.1067565917965
501,interval_only,supported_native_episode_loop,-3119.134,4.7,0.4577,-5.6154,66.0,0.7480916030534351,332.93125294656244,10.022646769835905,-44.35496183206107,4.7566701057279985,0.3846153846153846,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23773.35789794922
511,interval_only,supported_native_episode_loop,-2709.404,5.706,0.4824,-6.670800000000001,66.0,0.7480916030534351,339.70220589935406,5.413347004373555,-44.1412213740458,5.308704794942783,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.1241424560546
521,interval_only,supported_native_episode_loop,-18714.49,5.816,0.6446,-7.1052,66.0,0.7480916030534351,331.7239937807787,13.678025107903055,-44.461832061068705,4.34447895689587,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31993.6990234375
531,interval_only,supported_native_episode_loop,-2824.355,7.353,0.5181,-8.389199999999999,66.0,0.7480916030534351,340.6719429763522,5.956349413399539,-44.41984732824427,4.481436176684767,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11713.866387939453
541,interval_only,supported_native_episode_loop,-15310.671,6.123,0.6089,-7.3408,66.0,0.7480916030534351,337.1873188003025,6.772198203509418,-44.396946564885496,4.5920265933230295,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35323.07707519531
551,interval_only,supported_native_episode_loop,-2702.971,6.565,0.4744,-7.513800000000001,66.0,0.7480916030534351,343.42007783601304,6.842035190603947,-44.05343511450382,4.780387695637148,0.9732971731083753,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.875839233398
561,interval_only,supported_native_episode_loop,-9312.926,4.891,0.3895,-5.67,66.0,0.7480916030534351,335.6276712290355,6.856030707669428,-44.465648854961835,4.372533476883643,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47705.1046875
571,interval_only,supported_native_episode_loop,-8763.262,3.613,0.4997,-4.6124,66.0,0.7480916030534351,329.8693081921293,4.272634349656671,-44.54961832061068,4.126277253949163,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6297.144787597656
581,interval_only,supported_native_episode_loop,-18925.051,6.076,0.3642,-6.804399999999999,66.0,0.7480916030534351,339.36119988339243,5.155822089123099,-44.5,4.281818476494403,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64555.8052734375
591,interval_only,supported_native_episode_loop,-18440.731,4.487,0.5168,-5.5206,66.0,0.7480916030534351,340.6066428488751,4.586588636742459,-44.534351145038165,4.1614327206997945,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8694.177954101562
601,interval_only,supported_native_episode_loop,-13169.16,5.922,0.5112,-6.9444,66.0,0.7480916030534351,345.0388983543289,4.997172804065277,-44.33206106870229,4.796671351816728,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.913775634765
611,interval_only,supported_native_episode_loop,-9286.583,5.525,0.5976,-6.7202,66.0,0.7480916030534351,348.3116418481707,6.830011619643055,-44.36641221374046,4.498016707768245,0.23076923076923078,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548.796124267577
621,interval_only,supported_native_episode_loop,-3025.812,5.312,0.4356,-6.1832,66.0,0.7480916030534351,333.4725587502691,5.724692615023479,-44.14885496183206,5.3756571252808,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.632931518555
631,interval_only,supported_native_episode_loop,-3825.939,6.027,0.4097,-6.8464,66.0,0.7480916030534351,350.25928282684265,13.48953121575323,-9.641221374045802,38.92115119985515,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12346.413037109374
641,interval_only,supported_native_episode_loop,-17614.726,6.913,0.4372,-7.7874,66.0,0.7480916030534351,339.68209668603413,15.902224749492543,-38.916030534351144,13.677327407308097,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.364147949219
651,interval_only,supported_native_episode_loop,-18256.062,4.818,0.7198,-6.2576,66.0,0.7480916030534351,334.1772224022308,6.325217849365166,-44.30916030534351,4.957051425686204,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28651.9646484375
661,interval_only,supported_native_episode_loop,-18975.947,7.267,0.4217,-8.1104,66.0,0.7480916030534351,339.70614435208284,4.932110443969375,-44.39312977099237,4.535907474447344,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18823.75802001953
671,interval_only,supported_native_episode_loop,-14958.885,28.323,0.4986,-29.3202,66.0,0.7480916030534351,341.5089482992205,5.522473685474318,-44.47328244274809,4.35246397580544,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106727.18935546876
681,interval_only,supported_native_episode_loop,-18409.773,17.33,0.5711,-18.472199999999997,66.0,0.7480916030534351,338.59159250611265,4.886159782476476,-44.461832061068705,4.383834948682797,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14174.621716308593
691,interval_only,supported_native_episode_loop,-11018.262,4.069,0.6297,-5.3284,66.0,0.7480916030534351,337.2545020176254,4.910111686501213,-44.43129770992366,4.493533674162735,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14572.330773925782
701,interval_only,supported_native_episode_loop,-2838.217,4.634,0.4631,-5.5602,66.0,0.7480916030534351,346.7656806216137,7.805148244011808,-43.33969465648855,6.2458435570246555,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0700340270996
711,interval_only,supported_native_episode_loop,-5632.91,7.603,0.4253,-8.4536,66.0,0.7480916030534351,346.7567979277071,4.616042367446713,-44.343511450381676,4.678635855807003,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5596.381311035157
721,interval_only,supported_native_episode_loop,-7854.993,5.301,0.6006,-6.5022,66.0,0.7480916030534351,341.72661081003474,6.706043760588888,-44.31679389312977,4.88130336542467,0.8461538461538461,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7679.447863769531
731,interval_only,supported_native_episode_loop,-15801.68,4.31,0.6711,-5.6522,66.0,0.7480916030534351,346.8998312273098,5.027738474928736,-44.091603053435115,5.359518010799318,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67824.49693603515
741,interval_only,supported_native_episode_loop,-18201.119,5.629,0.5186,-6.6662,66.0,0.7480916030534351,336.81764576768757,5.44208858468173,-44.270992366412216,5.009822238616569,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80914.71162109375
751,interval_only,supported_native_episode_loop,-17203.965,4.775,0.4829,-5.7408,66.0,0.7480916030534351,336.04816377272135,7.6742513323778265,-44.545801526717554,4.1447798409655,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5191.7990234375
761,interval_only,supported_native_episode_loop,-19436.661,26.361,0.4319,-27.224800000000002,66.0,0.7480916030534351,349.5940999709922,5.2999299406089015,-44.33587786259542,4.668573980133893,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60665.15092773437
771,interval_only,supported_native_episode_loop,-5719.848,4.133,0.4006,-4.9342,66.0,0.7480916030534351,344.47406896638273,7.358554056902102,-44.33206106870229,4.804621934679346,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311.347578430176
781,interval_only,supported_native_episode_loop,-3224.858,11.102,0.4212,-11.9444,66.0,0.7480916030534351,347.8775275863233,4.930254705683251,-44.24045801526717,4.798159294422132,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.5701400756836
791,interval_only,supported_native_episode_loop,-9332.058,13.522,0.4875,-14.497,66.0,0.7480916030534351,336.9834898769476,5.77669443409575,-44.530534351145036,4.1724540736731415,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.583251953125
801,interval_only,supported_native_episode_loop,-20498.446,20.955,0.6869,-22.328799999999998,66.0,0.7480916030534351,333.1309061341613,4.665664711742581,-44.5,4.256786229966639,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16712.04208984375
811,interval_only,supported_native_episode_loop,-2678.923,7.686,0.2857,-8.2574,66.0,0.7480916030534351,351.9976217044295,4.184548778720296,-43.9236641221374,5.899434984733239,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.747947692871
821,interval_only,supported_native_episode_loop,-11050.38,5.864,0.5635,-6.991,66.0,0.7480916030534351,333.2661911437833,4.279024199750071,-44.52290076335878,4.193489408312964,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.26259765625
831,interval_only,supported_native_episode_loop,-17933.715,4.229,0.5204,-5.2698,66.0,0.7480916030534351,336.5850292096611,9.33409880249232,-44.48854961832061,4.347266250253307,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177057.10869140626
841,interval_only,supported_native_episode_loop,-18868.331,4.779,0.3592,-5.4974,66.0,0.7480916030534351,343.3240965665448,4.610912828528685,-44.47328244274809,4.331366591944611,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.891940307617
851,interval_only,supported_native_episode_loop,-2679.694,5.147,0.4189,-5.9848,66.0,0.7480916030534351,339.2115615347348,5.778509539243173,-44.43511450381679,4.458629571812913,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18768.384075927734
861,interval_only,supported_native_episode_loop,-13621.598,5.652,0.4254,-6.502800000000001,66.0,0.7480916030534351,344.5323011438355,5.450545589847783,-43.774809160305345,6.271744993933007,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45542.137890625
871,interval_only,supported_native_episode_loop,-18756.759,4.313,0.7053,-5.723599999999999,66.0,0.7480916030534351,339.79775872068245,6.6061276589763445,-44.31679389312977,4.823094136456701,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7135.2659362792965
881,interval_only,supported_native_episode_loop,-2684.396,4.151,0.5459,-5.2428,66.0,0.7480916030534351,338.0672090793991,4.021091023331115,-44.16030534351145,5.363599101966206,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11237.626342773438
891,interval_only,supported_native_episode_loop,-18534.509,6.106,0.3397,-6.7854,66.0,0.7480916030534351,342.99862046848517,9.53420926052645,-44.17557251908397,5.077236905629482,0.6923076923076924,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113043.9609375
901,interval_only,supported_native_episode_loop,-17958.594,35.004,0.7281,-36.4602,66.0,0.7480916030534351,341.3040434288615,8.71965940631172,-44.091603053435115,5.556030190344652,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14889.90037841797
911,interval_only,supported_native_episode_loop,-19058.164,8.749,0.3072,-9.3634,66.0,0.7480916030534351,337.5659474569461,5.939576466119926,-44.267175572519086,5.115944880724324,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50142.37985839844
921,interval_only,supported_native_episode_loop,-3013.722,5.627,0.4984,-6.6238,66.0,0.7480916030534351,337.779162808593,5.543299553053171,-44.39312977099237,4.611844870038118,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.1599884033203
931,interval_only,supported_native_episode_loop,-4212.97,5.715,0.4507,-6.6164,66.0,0.7480916030534351,341.025904688277,4.895556650641902,-44.416030534351144,4.514460511400152,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70265.25180664062
941,interval_only,supported_native_episode_loop,-19372.701,9.515,0.5105,-10.536000000000001,66.0,0.7480916030534351,347.48170725607696,5.35682799210076,-43.721374045801525,6.15284341434623,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6486.610607910156
951,interval_only,supported_native_episode_loop,-3102.092,4.058,0.5676,-5.1932,66.0,0.7480916030534351,340.23058368898074,12.964002807698844,-44.26335877862596,4.736905713808004,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95734.7302734375
961,interval_only,supported_native_episode_loop,-12607.949,3.961,0.5826,-5.1262,66.0,0.7480916030534351,330.22449466253966,7.587585869258065,-44.52290076335878,4.218897234544625,0.6923076923076924,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15553.357397460937
971,interval_only,supported_native_episode_loop,-8864.038,5.934,0.5509,-7.0358,66.0,0.7480916030534351,342.08049032577424,10.296631705104335,-43.774809160305345,6.500062753795142,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11555.599005126953
981,interval_only,supported_native_episode_loop,-11998.161,5.446,0.3972,-6.240399999999999,66.0,0.7480916030534351,340.5302987583721,5.1488622073497465,-44.17175572519084,5.330049837344309,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57566.31538085938
991,interval_only,supported_native_episode_loop,-18843.374,4.284,0.6303,-5.5446,66.0,0.7480916030534351,328.8799066993116,4.942980162614127,-44.54961832061068,4.096570415273969,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571.844799804687
1001,interval_only,supported_native_episode_loop,-17753.974,6.295,0.5401,-7.3751999999999995,66.0,0.7480916030534351,338.8753285646306,12.124708864356782,-44.06106870229008,4.789868004350097,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.6996978759767
1011,interval_only,supported_native_episode_loop,-19157.908,5.468,0.5799,-6.6278,66.0,0.7480916030534351,328.03721406223207,5.475280109931217,-44.51145038167939,4.250489710832054,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95053.67016601562
