ep,tid,dir,hour,period,delta_t,base_hw,eff_hw,s_hold_mean,s_hold_std,hold_mean,hold_std,hold_max,hold_n,gap_dev,penalty,reward
50,0,1,6,trans,-31.6,360.0,360.0,0.0,0.0,-30.0,27.3,45.4,15,0.368,0.368,-0.695
50,1,0,6,trans,-30.5,360.0,360.0,0.0,0.0,-22.1,27.5,37.5,16,0.747,0.747,-0.992
50,2,1,6,trans,11.3,360.0,360.0,0.0,0.0,-32.0,23.5,22.9,19,0.352,0.352,-0.682
50,3,0,6,trans,25.4,360.0,360.0,0.0,0.0,-30.0,31.5,56.4,19,0.747,0.747,-0.992
50,4,1,6,trans,1.1,360.0,360.0,0.0,0.0,-49.4,16.0,-7.3,19,0.184,0.184,-0.551
50,5,0,6,trans,-49.6,360.0,360.0,0.0,0.0,-23.1,26.8,39.6,19,1.09,1.09,-1.262
50,6,1,6,trans,-32.1,360.0,360.0,0.0,0.0,-14.7,26.9,27.5,19,1.44,1.44,-1.536
50,7,0,6,trans,48.9,360.0,360.0,0.0,0.0,-45.4,17.9,2.7,19,1.434,1.434,-1.531
50,8,1,6,trans,85.2,360.0,360.0,0.0,0.0,-37.4,15.8,-4.8,19,2.846,2.846,-2.639
50,9,0,6,trans,-15.4,360.0,360.0,0.0,0.0,-36.4,17.6,7.1,19,0.717,0.717,-0.969
50,10,1,6,trans,-26.8,360.0,360.0,0.0,0.0,-47.5,19.7,17.1,19,1.423,1.423,-1.523
50,11,0,6,trans,-52.3,360.0,360.0,-29.7,0.0,-22.0,26.9,22.6,19,0.493,0.493,-0.793
50,12,1,6,trans,-60.0,360.0,360.0,-21.2,0.0,-20.6,26.0,28.3,19,0.0,0.0,-0.406
50,13,0,6,trans,33.3,360.0,360.0,-27.6,0.0,-35.3,18.3,10.0,19,0.986,0.986,-1.18
50,14,1,6,trans,-8.9,360.0,360.0,0.0,0.0,-23.5,27.4,26.5,19,0.0,0.0,-0.406
50,15,0,6,trans,-12.3,360.0,360.0,-47.6,0.0,-40.6,20.4,26.6,19,0.493,0.493,-0.793
50,16,1,6,trans,-46.4,360.0,360.0,-23.3,2.4,-14.9,29.9,43.9,19,1.138,1.138,-1.299
50,17,0,6,trans,-14.4,360.0,360.0,-12.9,0.0,-27.7,22.8,22.9,19,0.0,0.0,-0.406
50,18,1,6,trans,69.0,360.0,360.0,-32.2,11.3,-30.8,32.1,59.1,19,2.277,2.277,-2.192
50,19,0,6,trans,-59.8,360.0,360.0,-32.9,0.0,-24.8,24.4,30.6,19,0.0,0.0,-0.406
50,20,1,7,peak,-12.5,360.0,360.0,-39.1,4.4,-36.9,32.1,50.4,19,1.138,1.138,-1.299
50,21,0,7,peak,-38.0,360.0,360.0,-42.2,0.0,-22.3,32.4,46.3,19,0.418,0.418,-0.735
50,22,1,7,peak,-26.7,360.0,360.0,-26.6,8.0,-17.6,31.9,43.7,19,0.0,0.0,-0.406
50,23,0,7,peak,28.6,360.0,360.0,-17.6,0.0,-47.1,15.6,1.2,19,0.836,0.836,-1.063
50,24,1,7,peak,-16.2,360.0,360.0,-18.6,0.0,-44.3,25.1,40.7,19,0.0,0.0,-0.406
50,25,0,7,peak,-68.7,360.0,360.0,-20.9,0.0,-21.0,26.7,31.9,19,0.418,0.418,-0.735
50,26,1,7,peak,-46.2,360.0,360.0,-36.3,1.7,-11.3,27.9,47.0,19,0.151,0.151,-0.525
50,27,0,7,peak,-35.4,360.0,360.0,-11.5,0.0,-10.9,28.3,35.5,19,0.0,0.0,-0.406
50,28,1,7,peak,9.9,360.0,360.0,-32.9,5.1,-32.1,35.9,53.6,19,0.301,0.301,-0.643
50,29,0,7,peak,-38.8,360.0,360.0,-27.0,0.0,-26.2,29.9,43.1,19,0.508,0.508,-0.805
50,30,1,7,peak,-48.4,360.0,360.0,-27.8,0.0,-13.1,30.5,31.3,19,0.151,0.151,-0.525
50,31,0,7,peak,34.8,360.0,360.0,-33.5,0.0,-48.2,15.8,9.1,19,1.016,1.016,-1.203
50,32,1,7,peak,-6.5,360.0,360.0,-24.2,0.0,-33.8,21.4,13.2,19,0.0,0.0,-0.406
50,33,0,7,peak,-2.4,360.0,360.0,-16.3,0.0,-6.4,31.4,46.3,19,0.508,0.508,-0.805
50,34,1,7,peak,-35.3,360.0,360.0,-19.1,0.0,-26.8,35.2,36.4,19,0.686,0.686,-0.945
50,35,0,7,peak,-46.3,360.0,360.0,-39.2,0.0,-19.4,31.8,54.2,19,0.0,0.0,-0.406
50,36,1,7,peak,41.3,360.0,360.0,-31.6,11.7,-36.8,25.2,38.1,19,1.373,1.373,-1.483
50,37,0,7,peak,0.7,360.0,360.0,-8.9,0.0,-28.1,31.3,33.2,19,0.687,0.687,-0.945
50,38,1,7,peak,-44.7,360.0,360.0,-15.6,4.3,-7.7,21.0,29.9,19,1.473,1.473,-1.562
50,39,0,7,peak,46.6,360.0,360.0,0.0,0.0,-42.2,18.4,2.8,19,1.374,1.374,-1.484
50,40,1,8,peak,47.9,360.0,360.0,-11.4,0.0,-32.1,29.5,55.4,19,0.837,0.837,-1.063
50,41,0,8,peak,-82.2,360.0,360.0,-20.6,7.2,-23.6,25.7,21.7,19,0.866,0.866,-1.086
50,42,1,8,peak,50.8,360.0,360.0,-24.2,0.0,-21.8,25.4,31.6,19,0.887,0.887,-1.102
50,43,0,8,peak,12.9,360.0,360.0,-21.6,8.2,-25.3,29.1,37.3,19,0.358,0.358,-0.688
50,44,1,8,peak,-49.2,360.0,360.0,-45.1,0.0,-45.4,18.1,10.6,19,0.837,0.837,-1.063
50,45,0,8,peak,-82.2,360.0,360.0,-29.8,0.0,-22.8,28.0,54.4,19,0.179,0.179,-0.547
50,46,1,8,peak,-22.7,360.0,360.0,-3.1,0.0,-22.0,28.4,27.7,19,0.05,0.05,-0.446
50,47,0,8,peak,-55.0,360.0,360.0,-28.2,5.1,-5.7,29.5,52.8,19,0.0,0.0,-0.406
50,48,1,8,peak,3.8,360.0,360.0,0.0,0.0,-32.0,33.4,27.5,19,0.1,0.1,-0.485
50,49,0,8,peak,0.6,360.0,360.0,-33.3,0.0,-46.2,21.3,13.3,19,0.0,0.0,-0.406
50,50,1,8,peak,-14.3,360.0,360.0,-15.8,0.0,-29.9,24.3,22.1,19,0.05,0.05,-0.446
50,51,0,8,peak,-77.9,360.0,360.0,-6.9,0.0,-31.0,31.4,40.1,19,0.0,0.0,-0.406
50,52,1,8,peak,-76.1,360.0,360.0,-31.5,7.7,-39.0,24.4,26.8,19,0.0,0.0,-0.406
50,53,0,8,peak,-43.9,360.0,360.0,0.0,0.0,-36.1,25.7,39.4,19,0.0,0.0,-0.406
50,54,1,8,peak,-7.0,360.0,360.0,-31.3,7.9,-31.9,29.3,31.8,19,0.0,0.0,-0.406
50,55,0,8,peak,-29.1,360.0,360.0,-24.0,4.3,-15.7,22.0,35.6,19,0.0,0.0,-0.406
50,56,1,8,peak,-62.9,360.0,360.0,-25.1,1.7,-20.0,19.8,13.0,19,0.67,0.67,-0.932
50,57,0,8,peak,-17.2,360.0,360.0,-19.7,0.0,-22.3,20.3,9.3,19,0.0,0.0,-0.406
50,58,1,8,peak,40.4,360.0,360.0,-24.0,2.8,-38.1,29.8,34.9,19,1.339,1.339,-1.457
50,59,0,8,peak,-28.4,360.0,360.0,-34.2,11.9,-20.6,29.6,53.3,19,0.373,0.373,-0.699
50,60,1,9,peak,-42.9,360.0,360.0,-21.2,0.0,-7.8,27.3,50.4,19,1.875,1.875,-1.877
50,61,0,9,peak,25.1,360.0,360.0,-26.5,4.2,-13.3,30.2,46.0,19,0.747,0.747,-0.992
50,62,1,9,peak,72.8,360.0,360.0,-2.4,0.0,-39.7,30.2,45.2,19,2.411,2.411,-2.297
50,63,0,9,peak,50.5,360.0,360.0,-31.0,0.3,-47.0,13.4,-11.8,19,1.12,1.12,-1.285
50,64,1,9,peak,-47.1,360.0,360.0,0.0,0.0,-34.4,24.1,9.7,19,1.775,1.775,-1.798
50,65,0,9,peak,-9.4,360.0,360.0,-33.8,2.5,-20.8,28.7,33.0,19,0.851,0.851,-1.074
50,66,1,9,peak,34.0,360.0,360.0,-36.3,4.0,-17.8,30.9,50.5,19,0.603,0.603,-0.879
50,67,0,9,peak,7.4,360.0,360.0,-32.4,3.9,-26.8,27.7,47.2,19,0.329,0.329,-0.664
50,68,1,9,peak,32.9,360.0,360.0,-27.5,9.2,-40.6,23.9,22.0,19,0.569,0.569,-0.853
50,69,0,9,peak,22.6,360.0,360.0,-22.7,5.8,-18.5,26.6,38.0,19,0.403,0.403,-0.723
50,70,1,9,peak,-1.7,360.0,360.0,-24.8,8.9,-22.2,30.7,43.2,19,0.536,0.536,-0.827
50,71,0,9,peak,10.9,360.0,360.0,-26.5,9.6,-26.8,25.2,30.2,19,0.329,0.329,-0.664
50,72,1,9,peak,-20.9,360.0,360.0,-19.5,3.5,-43.6,22.7,12.9,19,0.0,0.0,-0.406
50,73,0,9,peak,-48.1,360.0,360.0,-21.5,14.7,-4.8,28.2,40.1,19,0.149,0.149,-0.524
50,74,1,9,peak,-38.3,360.0,360.0,-19.6,3.3,-43.4,17.5,-10.0,19,0.0,0.0,-0.406
50,75,0,9,peak,-29.4,360.0,360.0,-6.8,0.0,-45.9,22.6,24.3,19,0.0,0.0,-0.406
50,76,1,9,peak,-98.8,360.0,360.0,-27.6,14.0,-22.7,24.1,45.6,19,0.0,0.0,-0.406
50,77,0,9,peak,-50.2,360.0,360.0,-38.2,2.5,-6.2,29.4,53.7,19,1.255,1.255,-1.391
50,78,1,9,peak,-41.3,360.0,360.0,-27.5,12.2,-29.7,33.2,42.0,19,0.0,0.0,-0.406
50,79,0,9,peak,84.1,360.0,360.0,-25.7,10.0,-25.3,20.5,15.9,19,1.404,1.404,-1.508
50,80,1,10,off,-41.8,360.0,360.0,-28.0,11.7,-44.8,27.4,37.6,19,0.0,0.0,-0.406
50,81,0,10,off,74.9,360.0,360.0,-28.7,12.9,-35.9,16.6,-2.0,19,1.15,1.15,-1.309
50,82,1,10,off,-71.2,360.0,360.0,-22.6,4.1,-26.6,27.4,38.2,19,0.0,0.0,-0.406
50,83,0,10,off,7.7,360.0,360.0,-35.0,8.8,-28.6,29.8,48.0,19,2.315,2.315,-2.222
50,84,1,10,off,-45.0,360.0,360.0,-23.5,4.4,-35.0,31.5,51.8,19,0.0,0.0,-0.406
50,85,0,10,off,95.1,360.0,360.0,-35.6,9.3,-55.7,4.3,-45.8,19,2.733,2.733,-2.551
50,86,1,10,off,-30.4,360.0,360.0,-24.0,14.6,-32.5,30.4,39.8,19,0.234,0.234,-0.59
50,87,0,10,off,-34.7,360.0,360.0,-35.2,9.8,-26.1,32.3,47.1,19,1.419,1.419,-1.519
50,88,1,10,off,14.3,360.0,360.0,-20.8,16.9,-28.7,25.1,51.3,19,0.335,0.335,-0.669
50,89,0,10,off,-90.6,360.0,360.0,-31.8,9.0,-5.0,22.4,33.9,19,0.0,0.0,-0.406
50,90,1,10,off,20.9,360.0,360.0,-20.2,16.8,-25.1,27.3,34.3,19,0.435,0.435,-0.748
50,91,0,10,off,-18.5,360.0,360.0,-31.8,9.0,-30.8,26.9,34.2,19,0.209,0.209,-0.57
50,92,1,10,off,-9.7,360.0,360.0,-27.2,15.5,-29.4,19.3,11.0,19,0.385,0.385,-0.708
50,93,0,10,off,14.9,360.0,360.0,-32.7,8.0,-32.7,27.5,34.2,19,0.418,0.418,-0.735
50,94,1,10,off,3.0,360.0,360.0,-22.9,11.4,-41.4,22.9,33.1,19,0.1,0.1,-0.485
50,95,0,10,off,-60.6,360.0,360.0,-33.5,7.9,-22.2,34.1,42.2,19,0.209,0.209,-0.57
50,96,1,10,off,-75.1,360.0,360.0,-35.4,11.7,-10.9,28.1,37.6,19,0.05,0.05,-0.446
50,97,0,10,off,-21.6,360.0,360.0,-30.1,4.3,-26.5,32.9,33.0,19,0.0,0.0,-0.406
50,98,1,10,off,-89.6,360.0,360.0,-35.5,11.6,-33.9,25.9,16.4,19,0.0,0.0,-0.406
50,99,0,10,off,-8.4,360.0,360.0,-31.8,1.8,-48.8,18.7,22.4,19,0.0,0.0,-0.406
50,100,1,11,off,-25.4,360.0,360.0,-28.0,17.7,-32.5,21.9,7.9,19,0.67,0.67,-0.932
50,101,0,11,off,-57.9,360.0,360.0,-28.4,4.1,-40.6,22.2,15.3,19,0.0,0.0,-0.406
50,102,1,11,off,40.3,360.0,360.0,-27.3,17.7,-48.5,14.3,2.7,19,1.339,1.339,-1.457
50,103,0,11,off,-64.1,360.0,360.0,-26.6,2.7,-40.5,23.1,38.7,19,0.119,0.119,-0.5
50,104,1,11,off,-41.1,360.0,360.0,-22.0,10.5,-15.2,26.5,30.4,19,0.67,0.67,-0.932
50,105,0,11,off,8.5,360.0,360.0,-30.9,8.2,-33.7,20.3,8.2,19,0.239,0.239,-0.594
50,106,1,11,off,-25.1,360.0,360.0,-21.3,10.5,-47.5,16.5,-5.1,19,0.0,0.0,-0.406
50,107,0,11,off,-99.8,360.0,360.0,-26.4,13.4,-40.0,17.8,12.3,19,0.119,0.119,-0.5
50,108,1,11,off,-6.7,360.0,360.0,-26.1,4.5,-30.0,27.5,18.1,19,0.0,0.0,-0.406
50,109,0,11,off,-6.2,360.0,360.0,-28.9,14.1,-31.3,31.5,48.8,19,0.538,0.538,-0.828
50,110,1,11,off,-79.7,360.0,360.0,-31.7,11.0,-22.5,24.1,23.7,19,0.0,0.0,-0.406
50,111,0,11,off,36.5,360.0,360.0,-24.9,11.1,-28.6,29.4,22.9,19,1.075,1.075,-1.25
50,112,1,11,off,-8.8,360.0,360.0,-32.8,11.3,-22.5,27.1,33.1,19,0.0,0.0,-0.406
50,113,0,11,off,-2.5,360.0,360.0,-37.9,7.7,-41.9,18.8,5.8,19,0.538,0.538,-0.828
50,114,1,11,off,-20.5,360.0,360.0,-37.4,9.0,-28.8,26.0,34.6,19,1.021,1.021,-1.208
50,115,0,11,off,-24.3,360.0,360.0,-30.6,14.4,-19.1,28.4,44.6,19,0.836,0.836,-1.063
50,116,1,11,off,61.9,360.0,360.0,-39.4,6.3,-32.2,29.6,33.8,19,1.808,1.808,-1.825
